4915,AW00015914,Logan Bryant,50 and above,New,2,3080,3,3,2013-09-07,151,1540,308
4916,AW00015915,Alex Cox,50 and above,New,2,3103,2,2,2013-09-28,151,1551,282
4917,AW00015916,Brandon Walker,50 and above,New,2,4793,8,8,2013-12-05,148,2396,1198
4918,AW00015917,Emily White,50 and above,New,2,4679,2,2,2013-12-24,148,2339,1169
4919,AW00015918,Roberto Ruiz,50 and above,New,2,3150,4,4,2013-09-25,151,1575,315
4920,AW00015919,Rebekah Prasad,50 and above,New,2,84,3,3,2013-12-24,148,42,21
4921,AW00015920,Colin Wu,50 and above,New,3,6248,5,4,2013-07-20,153,2082,624
4922,AW00015921,Donald Patel,50 and above,VIP,3,6549,7,7,2013-09-27,151,2183,545
4923,AW00015922,Roger Kumar,50 and above,New,2,148,6,6,2013-09-29,151,74,21
4924,AW00015923,Ricardo Raje,50 and above,VIP,3,6592,8,8,2013-12-12,148,2197,412
4925,AW00015924,Omar Wang,50 and above,New,3,5744,6,6,2013-07-31,153,1914,574
4926,AW00015925,Stanley Subram,50 and above,New,3,5905,4,4,2013-08-19,152,1968,536
4927,AW00015926,Donna Deng,50 and above,VIP,3,6979,9,9,2013-07-09,153,2326,436
4928,AW00015927,Gilbert Huang,50 and above,VIP,3,6933,6,6,2013-07-02,153,2311,433
4929,AW00015928,Priscilla Pal,50 and above,VIP,3,6960,7,7,2013-07-23,153,2320,435
4930,AW00015929,Karla Raji,50 and above,VIP,3,6945,7,7,2013-09-10,151,2315,347
4931,AW00015930,Tiffany He,50 and above,New,1,84,4,4,2013-09-06,151,84,0
4932,AW00015931,Micah Xu,50 and above,New,3,5362,7,7,2013-08-10,152,1787,487
4933,AW00015932,Tabitha Jimenez,50 and above,VIP,3,7186,5,5,2013-08-21,152,2395,422
4934,AW00015933,Clinton Dominguez,50 and above,VIP,3,6932,7,7,2013-09-10,151,2310,346
4935,AW00015934,Nichole Raji,50 and above,New,2,3148,5,5,2013-09-08,151,1574,314
4936,AW00015935,Amber King,50 and above,New,1,7,2,2,2013-04-18,156,7,0
4937,AW00015936,Abigail Johnson,50 and above,New,1,40,2,2,2013-11-01,149,40,0
4938,AW00015937,Grace Lewis,50 and above,New,2,3145,5,5,2013-09-28,151,1572,285
4939,AW00015938,Sean Collins,50 and above,New,1,7,2,2,2013-10-25,150,7,0
4940,AW00015939,Jennifer Brown,50 and above,New,1,40,2,2,2013-07-02,153,40,0
4941,AW00015940,Jack Bryant,50 and above,New,1,7,2,2,2013-02-27,158,7,0
4942,AW00015941,Bailey Brooks,50 and above,New,2,3105,3,3,2013-09-09,151,1552,310
4943,AW00015942,Lucas Rodriguez,50 and above,New,3,192,7,6,2013-09-21,151,64,96
4944,AW00015943,Richard Watson,50 and above,New,3,365,9,9,2013-08-26,152,121,73
4945,AW00015944,Damien Lu,50 and above,New,2,3235,6,6,2013-08-30,152,1617,359
4946,AW00015945,Alexandria Kelly,50 and above,New,1,7,2,2,2013-07-31,153,7,0
4947,AW00015946,Wyatt Wilson,50 and above,New,1,104,3,3,2013-04-22,156,104,0
4948,AW00015947,Michelle Blue,50 and above,New,1,7,2,2,2013-08-30,152,7,0
4949,AW00015948,Angela Hughes,50 and above,New,2,3093,4,4,2013-09-12,151,1546,281
4950,AW00015949,Katherine Green,50 and above,New,2,3158,3,3,2013-08-29,152,1579,394
4951,AW00015950,Erin Peterson,50 and above,New,1,7,2,2,2013-10-09,150,7,0
4952,AW00015951,Jenna Baker,50 and above,New,1,40,2,2,2013-04-21,156,40,0
4953,AW00015952,Evan Cooper,50 and above,New,2,3175,4,4,2013-09-09,151,1587,352
4954,AW00015953,Julio Moreno,50 and above,New,2,1358,3,3,2013-07-30,153,679,194
4955,AW00015954,Marshall Deng,40-49,New,2,3118,4,4,2013-09-14,151,1559,346
4956,AW00015955,Neil Ortega,50 and above,New,1,40,2,2,2013-06-09,154,40,0
4957,AW00015956,Ryan Li,50 and above,New,1,5,1,1,2013-11-27,149,5,0
4958,AW00015957,Samuel Ross,50 and above,New,1,164,2,2,2013-07-22,153,164,0
4959,AW00015958,Nicole Ross,50 and above,New,1,69,2,2,2013-05-23,155,69,0
4960,AW00015959,Logan Rodriguez,50 and above,New,2,3118,4,4,2013-09-09,151,1559,346
4961,AW00015960,Brianna Bryant,50 and above,New,1,5,1,1,2013-12-25,148,5,0
4962,AW00015961,Ashley Walker,40-49,New,2,3127,4,4,2013-09-14,151,1563,347
4963,AW00015962,Benjamin Winter,50 and above,New,1,62,3,3,2013-11-23,149,62,0
4964,AW00015963,Madison Smith,40-49,New,1,90,3,3,2013-04-03,156,90,0
4965,AW00015964,Steven Cox,50 and above,New,2,3118,4,4,2013-09-21,151,1559,346
4966,AW00015965,Jennifer Watson,50 and above,New,2,3109,4,4,2013-09-16,151,1554,345
4967,AW00015966,Natalie Foster,50 and above,New,1,5,1,1,2013-08-30,152,5,0
4968,AW00015967,Dakota Diaz,50 and above,New,1,5,1,1,2013-05-15,155,5,0
4969,AW00015968,Edward Gonzalez,50 and above,New,2,3100,3,3,2013-09-24,151,1550,344
4970,AW00015969,Sean Murphy,40-49,New,2,3110,4,4,2013-09-11,151,1555,311
4971,AW00015970,Samuel Thompson,50 and above,New,1,40,2,2,2013-05-28,155,40,0
4972,AW00015971,Ryan Jenkins,50 and above,New,1,40,2,2,2013-06-19,154,40,0
4973,AW00015972,Caitlin Bailey,50 and above,New,2,3149,6,6,2013-09-28,151,1574,314
4974,AW00015973,Christopher Garcia,50 and above,New,1,40,2,2,2013-12-03,148,40,0
4975,AW00015974,Marcus Green,50 and above,New,3,208,7,6,2013-11-20,149,69,23
4976,AW00015975,Gabrielle Collins,50 and above,New,1,166,3,3,2013-09-18,151,166,0
4977,AW00015976,Kristopher Patel,50 and above,New,2,3158,3,3,2013-09-14,151,1579,350
4978,AW00015977,Julia Harris,50 and above,New,1,40,2,2,2013-10-28,150,40,0
4979,AW00015978,Xavier Walker,50 and above,New,1,7,2,2,2013-11-23,149,7,0
4980,AW00015979,Nicole Cook,50 and above,New,1,5,1,1,2013-06-26,154,5,0
4981,AW00015980,Gabrielle Morgan,50 and above,New,2,3078,2,2,2013-09-13,151,1539,342
4982,AW00015981,Gabriel Powell,50 and above,New,1,125,2,2,2013-05-04,155,125,0
4983,AW00015982,Jose Evans,50 and above,New,1,5,1,1,2013-10-01,150,5,0
4984,AW00015983,Alexis Ross,50 and above,New,2,3135,4,4,2013-08-30,152,1567,391
4985,AW00015984,Nathan Wright,50 and above,New,2,3125,3,3,2013-09-26,151,1562,347
4986,AW00015985,Devin Johnson,50 and above,New,2,3180,4,4,2013-09-02,151,1590,353
4987,AW00015986,Dalton Sanchez,50 and above,New,2,1423,6,6,2013-07-14,153,711,203
4988,AW00015987,Nicole Kelly,50 and above,New,2,1405,4,4,2013-08-24,152,702,175
4989,AW00015988,Edward Moore,50 and above,New,1,90,4,4,2013-10-26,150,90,0
4990,AW00015989,Savannah Campbell,50 and above,New,2,3141,4,4,2013-09-07,151,1570,349
4991,AW00015990,Eduardo Richardson,50 and above,New,2,3100,3,3,2013-09-20,151,1550,344
4992,AW00015991,David Taylor,50 and above,New,2,3127,4,4,2013-09-04,151,1563,347
4993,AW00015992,Isabelle Alexander,50 and above,New,2,3195,6,6,2013-08-31,152,1597,399
4994,AW00015993,Spencer Coleman,50 and above,New,1,597,4,4,2013-05-23,155,597,0
4995,AW00015994,Olivia Blue,50 and above,New,2,1392,5,5,2013-07-31,153,696,198
4996,AW00015995,Kaitlyn Johnson,50 and above,New,1,609,4,4,2013-08-14,152,609,0
4997,AW00015996,Emily Barnes,50 and above,New,1,565,1,1,2013-05-15,155,565,0
4998,AW00015997,Melissa Jenkins,50 and above,New,2,4746,5,5,2013-12-19,148,2373,1186
4999,AW00015998,Marissa Flores,50 and above,New,1,2372,3,3,2013-09-08,151,2372,0
5000,AW00015999,Maria Hill,50 and above,New,1,2355,2,2,2013-09-06,151,2355,0
5001,AW00016000,Gabrielle Ramirez,50 and above,New,2,4814,8,8,2013-12-05,148,2407,1203
5002,AW00016001,Ricardo Pal,50 and above,New,1,7,2,2,2013-03-08,157,7,0
5003,AW00016002,Paige Hayes,50 and above,New,1,62,3,3,2013-03-03,157,62,0
5004,AW00016003,Carol Robinson,50 and above,New,1,5,1,1,2013-04-03,156,5,0
5005,AW00016004,Joe Martinez,50 and above,New,1,2518,6,6,2013-09-11,151,2518,0
5006,AW00016005,Jordan Hill,50 and above,New,3,198,6,6,2013-08-04,152,66,33
5007,AW00016006,Angelica Henderson,50 and above,New,1,40,2,2,2013-05-27,155,40,0
5008,AW00016007,Janelle Gonzalez,50 and above,New,1,2330,2,2,2013-08-29,152,2330,0
5009,AW00016008,Morgan Allen,50 and above,New,1,5,1,1,2014-01-11,147,5,0
5010,AW00016009,Matthew Martinez,50 and above,New,2,170,4,4,2013-10-02,150,85,85
5011,AW00016010,Nicole Wood,50 and above,New,1,7,2,2,2013-07-29,153,7,0
5012,AW00016011,Maria Murphy,50 and above,New,2,3657,6,6,2013-10-15,150,1828,1828
5013,AW00016012,Grace Cooper,50 and above,New,2,94,3,3,2013-06-22,154,47,47
5014,AW00016013,Xavier Williams,50 and above,New,1,90,3,3,2013-02-17,158,90,0
5015,AW00016014,Christopher Wilson,40-49,New,1,7,2,2,2013-08-02,152,7,0
5016,AW00016015,Jessica Cooper,40-49,New,1,575,2,2,2013-01-21,159,575,0
5017,AW00016016,Bradley She,50 and above,New,2,118,7,7,2013-10-14,150,59,39
5018,AW00016017,Jeremy Ramirez,40-49,New,1,60,2,2,2013-07-31,153,60,0
5019,AW00016018,Emma Henderson,40-49,New,1,90,3,3,2013-02-04,158,90,0
5020,AW00016019,Amber Hernandez,40-49,New,1,574,2,2,2013-08-10,152,574,0
5021,AW00016020,Thomas Diaz,40-49,New,1,596,3,3,2013-05-06,155,596,0
5022,AW00016021,Shelby Sanchez,40-49,New,1,540,1,1,2013-06-27,154,540,0
5023,AW00016022,Devin Hernandez,40-49,New,1,590,4,4,2013-08-06,152,590,0
5024,AW00016023,Willie Zhang,50 and above,New,2,167,7,7,2013-08-09,152,83,41
5025,AW00016024,Isaac Hill,40-49,New,1,5,1,1,2014-01-09,147,5,0
5026,AW00016025,Jorge Sun,50 and above,Regular,2,3831,4,4,2013-12-06,148,1915,319
5027,AW00016026,Byron Jim├®nez,50 and above,Regular,2,3804,3,3,2013-12-19,148,1902,317
5028,AW00016027,Anne Vazquez,50 and above,Regular,2,3826,3,3,2013-12-05,148,1913,318
5029,AW00016028,Cody Cooper,50 and above,Regular,2,3807,3,3,2013-12-15,148,1903,317
5030,AW00016029,Abby Patel,50 and above,Regular,2,3807,3,3,2013-12-06,148,1903,317
5031,AW00016030,Max Martin,50 and above,New,2,73,6,5,2014-01-20,147,36,24
5032,AW00016031,Ian Allen,50 and above,Regular,2,3750,2,2,2013-12-04,148,1875,312
5033,AW00016032,Colin Chavez,50 and above,New,2,91,4,4,2013-04-23,156,45,45
5034,AW00016033,Erica Lin,40-49,Regular,3,3743,4,4,2013-12-27,148,1247,162
5035,AW00016034,Pamela Suri,50 and above,New,1,7,2,2,2013-11-25,149,7,0
5036,AW00016035,Sebastian Morgan,40-49,New,2,51,3,3,2014-01-24,147,25,0
5037,AW00016036,Maria Long,50 and above,New,2,62,3,3,2013-06-26,154,31,31
5038,AW00016037,Melissa Kelly,50 and above,New,1,40,2,2,2013-06-13,154,40,0
5039,AW00016038,Roy Sai,40-49,New,2,84,4,4,2013-12-10,148,42,21
5040,AW00016039,Steve Yang,50 and above,New,1,5,1,1,2013-02-18,158,5,0
5041,AW00016040,Casey Gill,40-49,New,1,65,3,3,2013-03-03,157,65,0
5042,AW00016041,Pedro Raman,50 and above,New,1,65,3,3,2013-01-29,159,65,0
5043,AW00016042,Ian Hall,50 and above,New,1,25,1,1,2013-06-29,154,25,0
5044,AW00016043,Mathew Romero,40-49,New,2,62,3,3,2013-12-06,148,31,8
5045,AW00016044,Connie Rai,50 and above,New,1,69,2,2,2013-03-17,157,69,0
5046,AW00016045,Evelyn Sara,50 and above,Regular,3,3802,6,6,2013-12-18,148,1267,165
5047,AW00016046,Robyn Gomez,50 and above,Regular,3,3962,4,4,2013-11-30,149,1320,180
5048,AW00016047,Taylor Johnson,50 and above,New,1,5,1,1,2013-11-28,149,5,0
5049,AW00016048,Kelli Yang,40-49,New,1,40,2,2,2013-04-16,156,40,0
5050,AW00016049,Ashlee Nara,50 and above,New,1,40,2,2,2013-07-05,153,40,0
5051,AW00016050,Reginald Moreno,50 and above,New,2,77,5,5,2013-10-17,150,38,11
5052,AW00016051,Leonard Xu,50 and above,Regular,2,2747,2,2,2013-12-09,148,1373,183
5053,AW00016052,Danny Gutierrez,50 and above,Regular,2,2732,3,3,2013-12-25,148,1366,182
5054,AW00016053,Frederick Perez,50 and above,Regular,3,3752,5,5,2013-12-23,148,1250,163
5055,AW00016054,Hector Ortega,50 and above,Regular,3,3759,6,6,2013-12-18,148,1253,163
5056,AW00016055,Ryan Lee,50 and above,New,1,66,5,5,2013-04-13,156,66,0
5057,AW00016056,Alison Shan,50 and above,New,1,27,2,2,2013-09-25,151,27,0
5058,AW00016057,Michele Gomez,50 and above,New,1,40,2,2,2013-02-12,158,40,0
5059,AW00016058,Margaret Zhang,50 and above,New,2,38,4,4,2013-11-06,149,19,6
5060,AW00016059,J├®sus Carlson,50 and above,New,1,147,3,3,2013-03-18,157,147,0
5061,AW00016060,Antonio Griffin,50 and above,New,1,7,2,2,2014-01-23,147,7,0
5062,AW00016061,Miguel Butler,40-49,New,1,592,3,3,2013-08-12,152,592,0
5063,AW00016062,Katherine Johnson,40-49,New,1,7,2,2,2013-12-17,148,7,0
5064,AW00016063,Francisco Kapoor,40-49,New,1,5,1,1,2013-07-19,153,5,0
5065,AW00016064,Isabella Griffin,50 and above,New,1,7,2,2,2013-08-28,152,7,0
5066,AW00016065,Makayla Torres,50 and above,New,1,572,4,4,2013-09-10,151,572,0
5067,AW00016066,Alex Ramirez,40-49,New,1,612,5,5,2013-09-12,151,612,0
5068,AW00016067,Maria Butler,40-49,New,1,665,6,6,2013-09-01,151,665,0
5069,AW00016068,Jerry Shen,50 and above,New,1,564,4,4,2013-09-18,151,564,0
5070,AW00016069,Brianna Hall,50 and above,New,1,580,3,3,2013-09-12,151,580,0
5071,AW00016070,Sierra Phillips,50 and above,New,1,40,2,2,2014-01-05,147,40,0
5072,AW00016071,Taylor Rodriguez,50 and above,New,3,104,5,5,2014-01-04,147,34,26
5073,AW00016072,Caleb Evans,40-49,New,1,166,3,3,2013-10-12,150,166,0
5074,AW00016073,Miranda Bryant,40-49,New,1,64,3,3,2013-12-12,148,64,0
5075,AW00016074,Caleb Roberts,40-49,New,1,40,2,2,2013-05-16,155,40,0
5076,AW00016075,Alexis Johnson,40-49,New,1,7,2,2,2013-10-26,150,7,0
5077,AW00016076,Catherine Rogers,40-49,New,1,7,2,2,2014-01-15,147,7,0
5078,AW00016077,Stephanie Rogers,40-49,New,1,2401,4,4,2013-09-19,151,2401,0
5079,AW00016078,Nicole James,40-49,New,1,2384,6,6,2013-09-11,151,2384,0
5080,AW00016079,Natalie Carter,40-49,New,1,2325,3,3,2013-09-09,151,2325,0
5081,AW00016080,Oscar Patterson,50 and above,New,1,567,3,3,2013-09-08,151,567,0
5082,AW00016081,Arturo Cai,50 and above,New,1,2320,1,1,2013-10-26,150,2320,0
5083,AW00016082,Autumn Zeng,40-49,New,1,40,2,2,2013-06-27,154,40,0
5084,AW00016083,Mindy Raje,50 and above,New,1,562,2,2,2013-06-18,154,562,0
5085,AW00016084,Allison Wright,50 and above,New,1,5,1,1,2013-12-15,148,5,0
5086,AW00016085,Trevor Gonzales,50 and above,New,3,144,7,7,2013-07-02,153,48,28
5087,AW00016086,Charles Watson,50 and above,New,1,2407,4,4,2013-10-28,150,2407,0
5088,AW00016087,Micah Chen,50 and above,New,1,2370,4,4,2013-10-14,150,2370,0
5089,AW00016088,Bryce Sanders,50 and above,New,1,7,2,2,2013-05-21,155,7,0
5090,AW00016089,Lucas Brooks,50 and above,New,3,342,8,8,2013-11-02,149,114,57
5091,AW00016090,Emma White,50 and above,New,1,605,4,4,2013-10-15,150,605,0
5092,AW00016091,Alyssa Lewis,40-49,New,1,40,2,2,2013-06-26,154,40,0
5093,AW00016092,Jessica Bryant,50 and above,New,1,7,2,2,2013-09-24,151,7,0
5094,AW00016093,Kaitlyn Morris,50 and above,New,1,555,3,3,2013-09-28,151,555,0
5095,AW00016094,Kayla Brown,40-49,New,1,567,3,3,2013-09-14,151,567,0
5096,AW00016095,Marcus Garcia,50 and above,New,1,2330,2,2,2013-10-07,150,2330,0
5097,AW00016096,Kenneth She,50 and above,New,3,212,9,9,2013-10-25,150,70,30
5098,AW00016097,Jessica Stewart,50 and above,New,3,104,5,5,2013-07-17,153,34,17
5099,AW00016098,Jasmine Diaz,50 and above,New,2,3101,7,6,2013-08-16,152,1550,443
5100,AW00016099,Julian Jenkins,40-49,New,1,90,3,3,2013-11-29,149,90,0
5101,AW00016100,Jose Johnson,40-49,New,1,2370,4,4,2013-10-06,150,2370,0
5102,AW00016101,Mary Lopez,50 and above,New,1,2322,2,2,2013-10-14,150,2322,0
5103,AW00016102,Marcus Alexander,50 and above,New,1,564,4,4,2013-09-20,151,564,0
5104,AW00016103,Haley Hill,40-49,New,2,3142,4,4,2013-08-05,152,1571,523
5105,AW00016104,Jordan Hernandez,50 and above,New,1,2415,4,4,2013-10-28,150,2415,0
5106,AW00016105,Kristy Diaz,50 and above,New,1,2362,4,4,2013-09-29,151,2362,0
5107,AW00016106,Ian Barnes,50 and above,New,3,158,9,6,2014-01-13,147,52,22
5108,AW00016107,Jordan Edwards,40-49,New,1,40,2,2,2013-05-14,155,40,0
5109,AW00016108,Bryce Howard,50 and above,New,1,634,4,4,2013-10-19,150,634,0
5110,AW00016109,Adam Turner,50 and above,New,1,549,2,2,2013-10-25,150,549,0
5111,AW00016110,Brandon Long,50 and above,New,1,651,3,3,2013-10-24,150,651,0
5112,AW00016111,Allison Green,40-49,New,1,2341,5,5,2013-10-05,150,2341,0
5113,AW00016112,Frank Munoz,50 and above,New,1,2374,4,4,2013-10-01,150,2374,0
5114,AW00016113,Roger Lal,40-49,New,1,2392,5,5,2013-10-12,150,2392,0
5115,AW00016114,Gavin Ross,50 and above,New,1,2320,1,1,2013-10-17,150,2320,0
5116,AW00016115,Jennifer Diaz,50 and above,New,1,7,2,2,2013-03-28,157,7,0
5117,AW00016116,Bego├▒a Hurtado,50 and above,New,1,2342,2,2,2013-10-25,150,2342,0
5118,AW00016117,Brad Lal,50 and above,New,1,86,4,4,2013-11-21,149,86,0
5119,AW00016118,James Wright,50 and above,New,1,2564,5,5,2013-10-21,150,2564,0
5120,AW00016119,Hailey Watson,50 and above,New,1,14,2,2,2013-02-08,158,14,0
5121,AW00016120,Bryce Ramirez,40-49,New,1,7,2,2,2013-10-30,150,7,0
5122,AW00016121,Kaitlyn Ross,50 and above,New,1,614,3,3,2013-11-23,149,614,0
5123,AW00016122,Jason Phillips,50 and above,New,1,570,3,3,2013-10-06,150,570,0
5124,AW00016123,Natalie Patterson,50 and above,New,1,630,3,3,2013-11-05,149,630,0
5125,AW00016124,Eduardo Murphy,50 and above,New,1,614,5,5,2013-11-18,149,614,0
5126,AW00016125,Victoria Watson,50 and above,New,1,589,4,4,2013-12-03,148,589,0
5127,AW00016126,Faith Kelly,50 and above,New,1,580,3,3,2013-09-29,151,580,0
5128,AW00016127,Amanda Edwards,40-49,New,1,619,4,4,2013-10-14,150,619,0
5129,AW00016128,Destiny Ward,40-49,New,1,540,1,1,2013-12-13,148,540,0
5130,AW00016129,Jordyn Russell,50 and above,New,1,565,1,1,2013-11-12,149,565,0
5131,AW00016130,Mike Seamans,50 and above,New,1,62,3,3,2013-09-11,151,62,0
5132,AW00016131,Albert Romero,50 and above,New,1,166,3,3,2013-11-05,149,166,0
5133,AW00016132,Sierra Nelson,50 and above,New,1,2459,4,4,2013-01-18,159,2459,0
5134,AW00016133,Dylan Simmons,40-49,New,3,165,8,8,2014-01-04,147,55,15
5135,AW00016134,Roy Hernandez,50 and above,New,1,14,2,2,2013-04-26,156,14,0
5136,AW00016135,Chelsea Raman,50 and above,New,1,580,3,3,2013-11-04,149,580,0
5137,AW00016136,George Srini,50 and above,New,1,565,1,1,2013-11-27,149,565,0
5138,AW00016137,Timothy King,50 and above,New,1,555,3,3,2013-11-09,149,555,0
5139,AW00016138,David Butler,50 and above,New,1,565,1,1,2013-11-05,149,565,0
5140,AW00016139,Jacqueline Alexander,50 and above,New,1,655,5,5,2013-11-09,149,655,0
5141,AW00016140,Seth Harris,50 and above,New,1,2528,3,3,2013-03-25,157,2528,0
5142,AW00016141,Shelby Ramirez,50 and above,New,1,590,4,4,2013-10-30,150,590,0
5143,AW00016142,Sophia King,50 and above,New,1,564,4,4,2013-11-06,149,564,0
5144,AW00016143,Sara Evans,50 and above,New,1,27,2,2,2013-04-15,156,27,0
5145,AW00016144,Patrick Kelly,50 and above,New,1,2377,3,3,2013-10-15,150,2377,0
5146,AW00016145,Sydney Anderson,50 and above,New,1,2322,2,2,2013-10-04,150,2322,0
5147,AW00016146,Jacquelyn Saunders,50 and above,New,1,2330,2,2,2013-10-17,150,2330,0
5148,AW00016147,Nathan Griffin,50 and above,New,1,2367,6,6,2013-10-26,150,2367,0
5149,AW00016148,Karen Walker,50 and above,New,1,2320,1,1,2013-09-29,151,2320,0
5150,AW00016149,Dalton Perry,50 and above,New,3,193,7,7,2013-09-23,151,64,48
5151,AW00016150,Nicole Thompson,50 and above,New,1,630,3,3,2013-11-11,149,630,0
5152,AW00016151,Chloe Sanchez,50 and above,New,1,639,5,5,2013-11-01,149,639,0
5153,AW00016152,Katherine Evans,50 and above,New,1,64,3,3,2013-10-20,150,64,0
5154,AW00016153,Eric Jai,50 and above,New,1,40,2,2,2013-08-12,152,40,0
5155,AW00016154,Jennifer Scott,50 and above,New,1,5,1,1,2013-07-11,153,5,0
5156,AW00016155,Joan Jenkins,50 and above,New,2,4490,5,5,2013-11-18,149,2245,408
5157,AW00016156,Javier Hernandez,50 and above,New,2,4344,2,2,2013-11-14,149,2172,394
5158,AW00016157,Cindy Raman,40-49,New,2,4391,2,2,2013-11-03,149,2195,399
5159,AW00016158,Kathleen Gomez,50 and above,New,2,4369,2,2,2013-11-05,149,2184,397
5160,AW00016159,Mindy Goldberg,40-49,Regular,2,4411,5,5,2013-12-23,148,2205,367
5161,AW00016160,Erika Hernandez,50 and above,New,2,2644,4,4,2013-06-18,154,1322,440
5162,AW00016161,Jodi Deng,50 and above,New,2,2700,5,5,2013-07-26,153,1350,385
5163,AW00016162,Mackenzie Morgan,50 and above,New,2,185,7,7,2013-11-15,149,92,46
5164,AW00016163,Willie Chande,50 and above,New,2,2641,4,4,2013-09-04,151,1320,293
5165,AW00016164,Amy Liang,40-49,New,2,2639,3,3,2013-09-14,151,1319,293
5166,AW00016165,Jenny Liu,40-49,New,2,82,6,6,2013-09-21,151,41,41
5167,AW00016166,April Goel,40-49,New,2,109,6,6,2013-10-13,150,54,13
5168,AW00016167,Devin Moore,40-49,New,2,103,4,4,2013-12-18,148,51,25
5169,AW00016168,Kathryn Ashe,50 and above,New,2,80,6,5,2013-03-29,157,40,80
5170,AW00016169,Dennis Lin,40-49,New,2,4404,3,3,2013-11-29,149,2202,400
5171,AW00016170,Juan Rubio,50 and above,New,2,189,5,5,2014-01-28,147,94,37
5172,AW00016171,Bruce Ruiz,50 and above,New,2,104,5,5,2013-05-10,155,52,104
5173,AW00016172,Janelle Perez,40-49,New,2,186,7,7,2013-10-23,150,93,93
5174,AW00016173,Cory Rana,40-49,New,2,43,5,4,2013-06-02,154,21,10
5175,AW00016174,Melinda Hernandez,50 and above,New,2,141,6,5,2013-06-18,154,70,70
5176,AW00016175,Tony Shan,50 and above,New,2,70,5,4,2014-01-26,147,35,14
5177,AW00016176,Michele Torres,50 and above,Regular,2,4404,3,3,2013-12-04,148,2202,338
5178,AW00016177,Bethany Nath,40-49,New,2,133,7,7,2013-07-14,153,66,133
5179,AW00016178,Alfredo Carlson,50 and above,New,2,109,6,6,2013-11-19,149,54,15
5180,AW00016179,Jamie Zhao,50 and above,New,2,72,5,4,2013-11-21,149,36,36
5181,AW00016180,Kyle Perez,50 and above,Regular,2,4386,5,5,2013-12-04,148,2193,365
5182,AW00016181,Daisy Rubio,50 and above,New,2,171,6,6,2013-12-22,148,85,85
5183,AW00016182,Louis Sun,50 and above,New,2,84,3,3,2013-12-19,148,42,12
5184,AW00016183,Tanya Carlson,50 and above,New,2,31,3,3,2013-05-13,155,15,0
5185,AW00016184,Christine She,50 and above,New,2,78,6,5,2013-11-03,149,39,39
5186,AW00016185,Grant Raji,50 and above,New,2,29,2,2,2013-05-20,155,14,29
5187,AW00016186,Bethany Raji,40-49,New,1,65,3,3,2013-06-29,154,65,0
5188,AW00016187,Louis Hu,40-49,New,2,35,3,3,2013-11-23,149,17,11
5189,AW00016188,Teresa Torres,40-49,New,2,97,4,4,2014-01-07,147,48,48
5190,AW00016189,Amanda Hughes,40-49,New,2,106,5,5,2013-12-08,148,53,17
5191,AW00016190,Lance Alvarez,40-49,New,2,79,4,4,2013-12-03,148,39,8
5192,AW00016191,Margaret Zeng,40-49,New,2,27,2,2,2013-12-29,148,13,13
5193,AW00016192,Marie Lopez,40-49,New,2,101,4,4,2013-04-28,156,50,33
5194,AW00016193,Victor Rubio,40-49,New,2,91,3,3,2013-04-26,156,45,45
5195,AW00016194,Katie Deng,40-49,New,1,49,2,2,2013-03-24,157,49,0
5196,AW00016195,Abby Perez,40-49,New,1,93,3,3,2013-05-22,155,93,0
5197,AW00016196,Kurt Raheem,40-49,VIP,3,7237,7,7,2013-08-27,152,2412,425
5198,AW00016197,Heidi Prasad,40-49,Regular,2,2757,3,3,2013-10-31,150,1378,145
5199,AW00016198,Arthur Navarro,40-49,New,2,115,4,4,2013-07-10,153,57,57
5200,AW00016199,Terrence Xie,40-49,VIP,3,6918,5,5,2013-08-19,152,2306,406
5201,AW00016200,Julia Edwards,50 and above,New,2,97,4,4,2013-04-24,156,48,97
5202,AW00016201,Ross Martin,40-49,Regular,2,3058,5,5,2013-07-21,153,1529,169
5203,AW00016202,Kenneth Jai,50 and above,New,1,31,3,3,2013-10-09,150,31,0
5204,AW00016203,Warren Raje,50 and above,VIP,3,6940,8,8,2013-10-18,150,2313,533
5205,AW00016204,Terrence Anand,40-49,VIP,3,7162,5,5,2013-11-03,149,2387,511
5206,AW00016205,Melanie Sanders,40-49,VIP,3,6951,7,7,2013-11-11,149,2317,496
5207,AW00016206,Cindy Lewis,50 and above,VIP,3,7203,8,8,2013-08-25,152,2401,450
5208,AW00016207,Jordan Shan,40-49,VIP,3,7226,7,7,2013-09-02,151,2408,425
5209,AW00016208,Ruth Chandra,40-49,New,1,120,4,4,2013-03-04,157,120,0
5210,AW00016209,Carolyn Alvarez,50 and above,New,1,31,2,2,2013-02-03,158,31,0
5211,AW00016210,Olivia Cooper,40-49,New,1,646,5,5,2013-12-16,148,646,0
5212,AW00016211,Jesse Roberts,40-49,New,1,587,2,2,2013-12-02,148,587,0
5213,AW00016212,Jacqueline Rivera,50 and above,New,1,40,2,2,2013-12-16,148,40,0
5214,AW00016213,Kaylee Turner,50 and above,New,3,155,6,6,2013-10-12,150,51,51
5215,AW00016214,Brett Fernandez,40-49,New,1,15,3,3,2013-03-31,157,15,0
5216,AW00016215,Thomas Turner,50 and above,New,1,618,5,5,2013-12-22,148,618,0
5217,AW00016216,Charles Mitchell,40-49,New,1,614,3,3,2013-12-05,148,614,0
